# Mission Planner-compatible log
# Fields: MessageType, Timestamp, Lat, Lon, Altitude, Roll, Pitch, Yaw
GPS,0,37.61908210091599,-122.37500024648166,304.7133200679103
ATT,0,-0.10397250205278397,0.1211550384759903,0.3996447026729584
GPS,0,37.61916303794828,-122.37500178459528,304.92869749866685
ATT,0,-0.33574536442756653,0.33830106258392334,0.28154224157333374
GPS,0,37.619241446026706,-122.37500695865141,305.77108643270816
ATT,0,-0.5697084069252014,0.4888674020767212,359.84356689453125
GPS,0,37.619316437045015,-122.37501740987604,307.1079938322205
ATT,0,-0.7683957815170288,0.5957726240158081,358.6680908203125
GPS,0,37.61938785957466,-122.37503346736464,308.6925535880333
ATT,0,-0.961054801940918,0.6882715225219727,354.6631164550781
GPS,0,37.61945574229721,-122.3750551769455,310.3246319508978
ATT,0,-1.186671257019043,0.7604511380195618,346.9977111816406
GPS,0,37.619520157000956,-122.37508235421977,311.8424478990943
ATT,0,-1.4517631530761719,0.7941058278083801,336.1419677734375
GPS,0,37.61958124436135,-122.37511456330121,313.10695074386587
ATT,0,-1.7345119714736938,0.7745318412780762,323.7601623535156
GPS,0,37.61963925524274,-122.37515108614998,314.00335206021975
ATT,0,-2.001166343688965,0.6970717906951904,312.0093078613281
GPS,0,37.619694496308675,-122.37519104261985,314.4454853221046
ATT,0,-2.2287650108337402,0.5668469071388245,302.3790588378906
GPS,0,37.61974730161171,-122.37523344614127,314.3795651449748
ATT,0,-2.4134936332702637,0.39429470896720886,295.2709045410156
GPS,0,37.619797888617946,-122.37527752191316,313.76445728581626
ATT,0,-2.563964605331421,0.19067448377609253,290.4549560546875
GPS,0,37.619846384402344,-122.3753225930532,312.56234665087595
ATT,0,-2.69362473487854,-0.034604188054800034,287.5792236328125
GPS,0,37.61989284540041,-122.37536794916586,310.7321665534203
ATT,0,-2.8175339698791504,-0.2729724943637848,286.5118713378906
GPS,0,37.61993724955529,-122.37541269606116,308.21863540855406
ATT,0,-2.953770399093628,-0.5158249735832214,287.51483154296875
GPS,0,37.619979612193845,-122.3754556310933,304.98084341194135
ATT,0,-3.128483295440674,-0.7520606517791748,291.55450439453125
GPS,0,37.62002002186992,-122.37549526031667,301.00365704140216
ATT,0,2.893233060836792,-0.9621185064315796,300.9629821777344
GPS,0,37.62005871830476,-122.37552994519653,296.3104777196673
ATT,0,2.4694972038269043,-1.1104416847229004,319.509521484375
GPS,0,37.62009618152925,-122.37555807722042,290.97554996820895
ATT,0,1.88909912109375,-1.154061198234558,345.8500671386719
GPS,0,37.62013309692141,-122.37557833570291,285.1189129577226
ATT,0,1.3564014434814453,-1.098804235458374,7.773476600646973
GPS,0,37.62017032032384,-122.37558991713917,278.8964892138964
ATT,0,0.9582697153091431,-1.0009918212890625,20.412702560424805
GPS,0,37.62020880052303,-122.37559270503513,272.48317508291933
ATT,0,0.6409772634506226,-0.8966825008392334,27.349945068359375
GPS,0,37.62024944730658,-122.37558734376198,266.05058821241107
ATT,0,0.3644191324710846,-0.7935069799423218,31.53542709350586
GPS,0,37.62029301501033,-122.37557509247985,259.7481390600229
ATT,0,0.1175413578748703,-0.687597930431366,34.13071823120117
GPS,0,37.620340050743614,-122.37555754003998,253.69781351521613
ATT,0,0.02863958664238453,-0.5784137845039368,35.45726013183594
GPS,0,37.6203907241884,-122.37553537150232,248.02046561677105
ATT,0,0.1233229786157608,-0.48924946784973145,36.34200668334961
GPS,0,37.62044439714157,-122.3755081432207,242.78967283404705
ATT,0,0.21168135106563568,-0.4258843660354614,37.164390563964844
GPS,0,37.620500173261185,-122.37547564976869,238.0258694162978
ATT,0,0.18963217735290527,-0.36404576897621155,38.29615783691406
GPS,0,37.62055752301016,-122.3754385805251,233.73631196502072
ATT,0,0.05728604272007942,-0.2846634089946747,39.7830924987793
GPS,0,37.62061637287773,-122.37539836691361,229.94320099992206
ATT,0,-0.11861477047204971,-0.187349334359169,40.93522644042969
GPS,0,37.62067682488616,-122.3753567892219,226.66609881918012
ATT,0,-0.29271137714385986,-0.08046489953994751,41.05229568481445
GPS,0,37.62073892411959,-122.37531568628103,223.89121314103988
ATT,0,-0.448883980512619,0.026144053786993027,39.716041564941406
GPS,0,37.62080259811794,-122.37527673005818,221.57208754680207
ATT,0,-0.5907335877418518,0.1232147142291069,36.75008010864258
GPS,0,37.62086768446293,-122.3752414024072,219.6349598000749
ATT,0,-0.7329052090644836,0.20522600412368774,32.20953369140625
GPS,0,37.62093393482004,-122.37521093113648,217.98581926620682
ATT,0,-0.8828310966491699,0.2688845694065094,26.181655883789062
GPS,0,37.62100102326131,-122.37518627691354,216.5191081760366
ATT,0,-1.050592064857483,0.3102395832538605,18.785722732543945
GPS,0,37.621068545468454,-122.37516812150297,215.1161436548244
ATT,0,-1.2399846315383911,0.3247179687023163,10.10344123840332
GPS,0,37.62113602336476,-122.37515688767385,213.64898847071777
ATT,0,-1.4382050037384033,0.3063059151172638,0.45374786853790283
GPS,0,37.62120289852988,-122.37515269854462,211.99051003066845
ATT,0,-1.6331878900527954,0.2501751780509949,350.4893493652344
GPS,0,37.62126854770599,-122.37515541621413,210.02079475877352
ATT,0,-1.814603328704834,0.15578241646289825,340.88677978515625
GPS,0,37.62133229475958,-122.37516466242911,207.6297324652338
ATT,0,-1.976614236831665,0.026312069967389107,332.0422058105469
GPS,0,37.62139342483135,-122.3751797746491,204.71956969869422
ATT,0,-2.117771863937378,-0.13327082991600037,324.07763671875
GPS,0,37.62145119819295,-122.37519982869522,201.20718951934
ATT,0,-2.2397897243499756,-0.31706830859184265,316.97467041015625
